Ball Handling,Footwork,Attacking,Defending,Shooting,position
99,96,65,88,8,Wing Defence
86,98,63,85,10,Wing Defence
88,81,69,80,17,Wing Defence
82,83,66,82,8,Wing Defence
91,96,65,90,16,Wing Defence
86,88,63,80,9,Wing Defence
100,87,61,83,2,Wing Defence
81,91,69,84,1,Wing Defence
80,100,62,85,18,Wing Defence
82,82,66,87,5,Wing Defence
83,83,60,81,2,Wing Defence
96,97,62,85,3,Wing Defence
82,98,63,82,6,Wing Defence
89,97,66,89,1,Wing Defence
95,99,63,86,2,Wing Defence
82,83,62,87,3,Wing Defence
81,82,66,83,3,Wing Defence
89,94,61,87,9,Wing Defence
97,82,69,86,16,Wing Defence
98,88,68,89,13,Wing Defence
100,89,65,88,12,Wing Defence
88,89,70,82,10,Wing Defence
80,84,61,86,1,Wing Defence
87,93,60,84,20,Wing Defence
91,87,68,82,1,Wing Defence
96,98,65,82,3,Wing Defence
85,100,64,82,7,Wing Defence
91,84,64,87,20,Wing Defence
80,83,63,83,10,Wing Defence
88,92,61,84,20,Wing Defence
99,100,68,83,19,Wing Defence
97,93,61,84,14,Wing Defence
91,82,69,80,17,Wing Defence
88,87,62,86,5,Wing Defence
94,100,68,82,19,Wing Defence
86,89,70,86,15,Wing Defence
93,99,60,86,8,Wing Defence
80,81,68,89,20,Wing Defence
86,86,68,86,13,Wing Defence
97,81,60,82,15,Wing Defence
93,93,60,89,14,Wing Defence
84,82,64,81,15,Wing Defence
99,100,63,80,17,Wing Defence
96,84,70,87,12,Wing Defence
93,82,67,86,14,Wing Defence
88,83,64,82,6,Wing Defence
95,98,61,85,1,Wing Defence
83,97,65,81,19,Wing Defence
83,98,65,80,8,Wing Defence
80,82,66,86,3,Wing Defence
88,88,67,80,8,Wing Defence
93,95,62,83,10,Wing Defence
85,93,64,82,12,Wing Defence
87,96,63,88,4,Wing Defence
82,96,65,89,6,Wing Defence
93,95,63,84,20,Wing Defence
95,87,66,83,9,Wing Defence
99,87,64,89,8,Wing Defence
93,98,61,89,19,Wing Defence
80,82,67,81,16,Wing Defence
89,100,65,87,0,Wing Defence
88,99,64,90,17,Wing Defence
93,82,70,82,7,Wing Defence
81,82,60,88,3,Wing Defence
93,94,65,85,11,Wing Defence
83,100,63,86,16,Wing Defence
96,85,68,89,16,Wing Defence
87,85,61,85,0,Wing Defence
99,81,64,81,18,Wing Defence
84,80,61,82,17,Wing Defence
96,84,68,88,3,Wing Defence
97,96,60,82,12,Wing Defence
96,82,63,88,11,Wing Defence
91,82,63,85,5,Wing Defence
91,82,62,85,19,Wing Defence
93,87,68,86,20,Wing Defence
82,95,70,82,4,Wing Defence
89,82,67,83,2,Wing Defence
99,81,69,88,20,Wing Defence
80,100,64,81,14,Wing Defence
89,92,65,80,1,Wing Defence
97,87,65,84,5,Wing Defence
93,95,66,87,14,Wing Defence
89,90,68,87,17,Wing Defence
86,98,65,90,5,Wing Defence
84,95,66,89,20,Wing Defence
98,80,61,89,16,Wing Defence
90,93,69,87,11,Wing Defence
93,99,62,88,0,Wing Defence
85,98,66,81,18,Wing Defence
97,94,62,82,11,Wing Defence
92,82,60,90,1,Wing Defence
91,88,60,90,10,Wing Defence
96,100,64,90,0,Wing Defence
94,80,60,85,9,Wing Defence
98,86,64,90,14,Wing Defence
97,90,64,80,4,Wing Defence
82,96,66,81,12,Wing Defence
94,85,66,89,5,Wing Defence
97,83,65,88,10,Wing Defence
95,81,64,80,11,Wing Defence
90,82,68,86,10,Wing Defence
95,97,62,82,9,Wing Defence
90,81,69,82,5,Wing Defence
88,85,66,90,13,Wing Defence
81,88,61,85,8,Wing Defence
86,84,60,82,14,Wing Defence
90,94,61,80,15,Wing Defence
100,95,67,84,10,Wing Defence
94,90,65,90,12,Wing Defence
83,100,66,80,8,Wing Defence
95,82,62,84,17,Wing Defence
99,88,67,88,6,Wing Defence
90,81,62,84,9,Wing Defence
82,94,61,82,7,Wing Defence
91,98,66,88,6,Wing Defence
83,85,66,83,18,Wing Defence
98,88,66,80,16,Wing Defence
87,81,65,89,6,Wing Defence
90,96,60,84,13,Wing Defence
93,89,63,81,14,Wing Defence
97,83,70,87,3,Wing Defence
88,94,62,80,15,Wing Defence
93,81,70,81,11,Wing Defence
100,97,67,84,4,Wing Defence
83,92,66,85,5,Wing Defence
97,84,62,82,2,Wing Defence
87,99,62,81,17,Wing Defence
86,94,66,86,6,Wing Defence
84,96,60,90,4,Wing Defence
100,89,66,82,9,Wing Defence
92,93,66,85,1,Wing Defence
94,87,65,87,13,Wing Defence
83,100,61,81,8,Wing Defence
83,93,70,90,7,Wing Defence
95,100,61,87,6,Wing Defence
91,91,66,81,6,Wing Defence
85,89,65,82,18,Wing Defence
83,87,61,80,20,Wing Defence
88,85,68,86,20,Wing Defence
91,84,64,81,8,Wing Defence
93,92,63,81,2,Wing Defence
93,82,68,81,2,Wing Defence
87,94,65,82,10,Wing Defence
88,86,64,84,12,Wing Defence
88,81,62,80,16,Wing Defence
96,86,62,89,8,Wing Defence
99,94,64,86,20,Wing Defence
88,91,64,86,16,Wing Defence
83,87,69,82,16,Wing Defence
83,82,70,89,12,Wing Defence
87,96,62,84,3,Wing Defence
95,89,65,83,12,Wing Defence
94,93,65,89,10,Wing Defence
80,95,68,80,16,Wing Defence
95,84,63,90,2,Wing Defence
91,94,70,82,13,Wing Defence
94,90,66,80,7,Wing Defence
85,90,65,88,11,Wing Defence
97,86,61,87,18,Wing Defence
93,100,65,81,20,Wing Defence
90,94,62,88,1,Wing Defence
99,91,67,87,3,Wing Defence
87,97,61,80,6,Wing Defence
94,93,66,84,17,Wing Defence
84,100,66,82,4,Wing Defence
83,100,67,87,2,Wing Defence
82,93,64,80,7,Wing Defence
93,95,62,87,3,Wing Defence
80,80,65,89,3,Wing Defence
88,96,67,80,6,Wing Defence
80,88,60,87,18,Wing Defence
86,88,62,84,3,Wing Defence
80,94,66,85,2,Wing Defence
83,97,69,81,15,Wing Defence
84,93,63,84,4,Wing Defence
96,92,70,86,7,Wing Defence
96,82,63,85,11,Wing Defence
94,88,64,83,7,Wing Defence
84,94,68,84,11,Wing Defence
86,91,69,86,4,Wing Defence
84,97,69,83,15,Wing Defence
93,97,64,82,14,Wing Defence
81,90,60,88,0,Wing Defence
91,80,61,89,6,Wing Defence
90,80,61,81,1,Wing Defence
92,91,64,86,4,Wing Defence
89,93,62,82,4,Wing Defence
100,84,63,85,11,Wing Defence
93,100,60,87,14,Wing Defence
94,90,62,85,18,Wing Defence
85,91,65,84,1,Wing Defence
85,99,66,90,18,Wing Defence
93,80,66,84,5,Wing Defence
93,87,68,87,6,Wing Defence
88,87,61,84,5,Wing Defence
84,91,62,86,0,Wing Defence
95,83,64,87,4,Wing Defence
99,86,65,81,3,Wing Defence
97,90,70,88,1,Wing Defence
89,82,70,81,5,Wing Defence
94,97,65,81,20,Wing Defence
80,84,67,85,13,Wing Defence
90,84,65,87,10,Wing Defence
89,93,63,81,19,Wing Defence
99,85,64,80,4,Wing Defence
89,81,63,80,8,Wing Defence
88,92,68,81,16,Wing Defence
94,99,62,81,7,Wing Defence
85,89,61,80,2,Wing Defence
99,88,68,80,3,Wing Defence
91,86,69,83,4,Wing Defence
85,97,62,90,12,Wing Defence
93,81,62,87,12,Wing Defence
87,94,69,83,4,Wing Defence
94,80,60,80,13,Wing Defence
98,93,67,84,9,Wing Defence
97,88,61,83,0,Wing Defence
98,92,69,86,15,Wing Defence
95,98,62,90,9,Wing Defence
100,93,65,85,19,Wing Defence
83,94,68,84,12,Wing Defence
91,97,66,90,12,Wing Defence
98,95,63,87,17,Wing Defence
87,86,62,81,4,Wing Defence
83,96,69,89,11,Wing Defence
97,99,66,83,12,Wing Defence
84,80,62,84,16,Wing Defence
86,88,67,83,1,Wing Defence
100,85,64,88,4,Wing Defence
97,97,69,82,18,Wing Defence
96,92,60,89,19,Wing Defence
81,82,64,83,8,Wing Defence
86,98,62,86,2,Wing Defence
83,85,67,90,9,Wing Defence
100,91,63,86,14,Wing Defence
99,91,63,87,12,Wing Defence
88,86,68,83,8,Wing Defence
82,100,61,80,3,Wing Defence
90,96,65,89,11,Wing Defence
84,82,65,86,5,Wing Defence
84,98,70,84,3,Wing Defence
97,92,60,82,10,Wing Defence
81,98,65,87,5,Wing Defence
89,80,68,89,6,Wing Defence
88,87,67,90,20,Wing Defence
88,100,64,89,2,Wing Defence
88,96,62,81,10,Wing Defence
99,99,67,83,12,Wing Defence
81,97,67,83,9,Wing Defence
83,81,64,89,7,Wing Defence
80,91,69,83,19,Wing Defence
87,86,65,80,19,Wing Defence
94,93,64,80,4,Wing Defence
86,84,70,81,2,Wing Defence
94,90,65,87,12,Wing Defence
97,87,60,83,17,Wing Defence
100,100,63,85,20,Wing Defence
99,92,69,80,18,Wing Defence
86,89,65,87,19,Wing Defence
84,93,61,85,13,Wing Defence
92,90,64,88,17,Wing Defence
95,92,68,88,4,Wing Defence
85,84,70,89,14,Wing Defence
98,100,66,84,19,Wing Defence
89,84,64,84,13,Wing Defence
83,84,64,89,12,Wing Defence
96,85,64,90,13,Wing Defence
94,93,68,90,14,Wing Defence
90,98,62,81,16,Wing Defence
85,88,60,85,11,Wing Defence
89,95,61,81,0,Wing Defence
85,96,70,80,7,Wing Defence
84,100,62,85,3,Wing Defence
98,95,64,80,11,Wing Defence
85,92,63,83,1,Wing Defence
100,96,60,87,11,Wing Defence
96,94,70,90,17,Wing Defence
94,83,61,81,12,Wing Defence
95,88,70,89,13,Wing Defence
82,99,60,87,9,Wing Defence
94,87,69,88,4,Wing Defence
96,88,61,83,9,Wing Defence
97,90,63,88,14,Wing Defence
98,84,67,83,4,Wing Defence
97,80,68,83,12,Wing Defence
84,95,61,88,17,Wing Defence
85,91,69,88,17,Wing Defence
92,85,64,85,20,Wing Defence
86,86,62,87,14,Wing Defence
100,82,67,82,19,Wing Defence
88,82,65,81,9,Wing Defence
87,81,61,87,3,Wing Defence
94,97,65,85,13,Wing Defence
97,86,68,90,3,Wing Defence
84,83,65,80,4,Wing Defence
98,100,61,84,10,Wing Defence
97,99,68,83,20,Wing Defence
88,97,60,84,18,Wing Defence
97,84,61,89,15,Wing Defence
85,93,66,88,2,Wing Defence
81,84,67,89,3,Wing Defence
93,95,63,83,17,Wing Defence
96,100,62,82,11,Wing Defence
98,90,68,83,0,Wing Defence
88,97,69,85,15,Wing Defence
92,80,69,86,13,Wing Defence
80,93,65,84,12,Wing Defence
82,97,65,82,5,Wing Defence
92,84,63,82,10,Wing Defence
81,82,69,81,17,Wing Defence
85,100,64,82,15,Wing Defence
86,91,64,84,13,Wing Defence
86,93,62,86,0,Wing Defence
99,82,62,83,8,Wing Defence
99,81,67,90,13,Wing Defence
84,86,63,82,19,Wing Defence
83,95,67,89,6,Wing Defence
92,81,67,80,19,Wing Defence
92,100,64,89,3,Wing Defence
85,98,63,82,8,Wing Defence
100,95,68,82,1,Wing Defence
88,94,64,89,20,Wing Defence
85,95,63,86,8,Wing Defence
98,83,69,83,20,Wing Defence
87,80,62,90,11,Wing Defence
99,85,70,80,0,Wing Defence
98,87,68,82,0,Wing Defence
95,92,67,80,18,Wing Defence
89,81,70,83,5,Wing Defence
87,96,64,82,7,Wing Defence
97,80,65,89,16,Wing Defence
83,96,69,83,14,Wing Defence
90,93,60,88,4,Wing Defence
95,94,68,88,3,Wing Defence
81,84,66,80,18,Wing Defence
96,91,61,87,2,Wing Defence
83,87,67,89,14,Wing Defence
90,80,67,87,14,Wing Defence
100,99,69,80,15,Wing Defence
82,100,61,80,1,Wing Defence
83,95,69,88,15,Wing Defence
84,82,67,83,3,Wing Defence
89,85,65,89,6,Wing Defence
86,96,70,84,13,Wing Defence
86,93,60,84,9,Wing Defence
92,83,64,85,11,Wing Defence
96,95,69,84,12,Wing Defence
97,98,65,83,19,Wing Defence
88,80,62,89,10,Wing Defence
94,93,66,88,12,Wing Defence
92,83,65,80,12,Wing Defence
91,92,60,86,16,Wing Defence
88,86,64,89,18,Wing Defence
80,89,64,90,10,Wing Defence
96,86,60,83,17,Wing Defence
95,90,61,87,11,Wing Defence
85,86,60,83,10,Wing Defence
96,96,70,89,5,Wing Defence
97,94,62,83,10,Wing Defence
86,99,60,85,6,Wing Defence
82,92,67,80,7,Wing Defence
96,92,67,89,14,Wing Defence
96,93,65,87,2,Wing Defence
85,86,67,82,14,Wing Defence
84,82,65,89,13,Wing Defence
80,99,68,88,6,Wing Defence
84,91,68,80,3,Wing Defence
100,95,68,86,10,Wing Defence
100,88,61,80,1,Wing Defence
93,86,61,80,10,Wing Defence
92,94,66,82,2,Wing Defence
97,85,68,84,10,Wing Defence
93,98,67,86,0,Wing Defence
95,91,61,85,7,Wing Defence
93,93,64,82,3,Wing Defence
90,89,64,84,8,Wing Defence
96,97,60,84,19,Wing Defence
96,100,60,82,11,Wing Defence
85,97,68,80,2,Wing Defence
93,81,67,88,11,Wing Defence
91,85,62,90,19,Wing Defence
100,80,65,88,20,Wing Defence
80,80,69,88,12,Wing Defence
86,99,61,89,19,Wing Defence
81,87,64,81,18,Wing Defence
92,85,61,89,16,Wing Defence
96,94,63,86,12,Wing Defence
95,80,60,83,19,Wing Defence
82,98,68,87,8,Wing Defence
99,91,66,86,18,Wing Defence
85,99,67,84,17,Wing Defence
90,87,62,81,10,Wing Defence
93,81,62,81,0,Wing Defence
99,91,65,85,20,Wing Defence
99,96,69,88,11,Wing Defence
88,95,61,87,19,Wing Defence
86,83,61,84,2,Wing Defence
87,85,66,87,3,Wing Defence
81,93,69,83,12,Wing Defence
96,81,69,83,5,Wing Defence
85,95,66,89,2,Wing Defence
81,91,61,80,13,Wing Defence
83,85,60,88,5,Wing Defence
82,93,67,85,11,Wing Defence
86,90,60,88,15,Wing Defence
83,85,69,85,11,Wing Defence
95,95,61,85,16,Wing Defence
87,89,69,89,0,Wing Defence
97,82,68,87,11,Wing Defence
95,99,70,87,8,Wing Defence
83,98,64,81,20,Wing Defence
95,80,65,84,0,Wing Defence
84,92,61,87,2,Wing Defence
87,94,64,82,7,Wing Defence
89,88,70,80,7,Wing Defence
90,96,61,83,17,Wing Defence
97,88,66,80,14,Wing Defence
99,98,64,83,7,Wing Defence
94,86,62,88,18,Wing Defence
83,99,70,83,12,Wing Defence
95,93,67,81,1,Wing Defence
93,97,68,87,19,Wing Defence
95,97,66,84,16,Wing Defence
97,82,60,88,19,Wing Defence
81,97,66,82,11,Wing Defence
87,95,63,86,4,Wing Defence
80,80,67,88,13,Wing Defence
95,96,62,90,13,Wing Defence
83,82,67,81,0,Wing Defence
100,82,68,86,3,Wing Defence
87,83,62,83,1,Wing Defence
99,93,67,83,15,Wing Defence
99,87,70,89,19,Wing Defence
96,93,65,83,11,Wing Defence
86,80,69,89,13,Wing Defence
86,87,62,86,8,Wing Defence
97,95,64,90,9,Wing Defence
93,89,69,85,17,Wing Defence
95,91,69,82,0,Wing Defence
82,93,62,87,5,Wing Defence
96,88,70,81,14,Wing Defence
96,98,62,86,10,Wing Defence
89,82,68,89,10,Wing Defence
90,85,70,87,10,Wing Defence
82,81,70,84,19,Wing Defence
86,96,67,90,14,Wing Defence
89,86,60,85,0,Wing Defence
92,100,67,88,2,Wing Defence
96,83,61,81,17,Wing Defence
89,93,63,86,11,Wing Defence
97,96,70,80,20,Wing Defence
93,89,62,85,4,Wing Defence
91,95,64,90,3,Wing Defence
98,80,66,82,10,Wing Defence
86,97,68,90,0,Wing Defence
96,88,60,83,9,Wing Defence
90,82,66,86,0,Wing Defence
94,89,64,82,16,Wing Defence
100,86,63,85,0,Wing Defence
80,86,61,84,18,Wing Defence
85,83,63,80,4,Wing Defence
88,97,65,80,3,Wing Defence
90,92,63,82,19,Wing Defence
93,99,64,89,20,Wing Defence
81,82,70,88,11,Wing Defence
95,90,67,82,9,Wing Defence
85,90,68,86,16,Wing Defence
84,100,63,85,16,Wing Defence
85,81,69,89,1,Wing Defence
84,99,68,90,12,Wing Defence
81,91,60,90,12,Wing Defence
93,90,62,82,11,Wing Defence
95,100,66,82,12,Wing Defence
96,94,60,80,11,Wing Defence
83,87,60,81,19,Wing Defence
84,92,68,81,3,Wing Defence
96,97,65,84,20,Wing Defence
82,80,68,83,7,Wing Defence
100,83,64,83,1,Wing Defence
96,90,66,86,10,Wing Defence
85,88,60,86,11,Wing Defence
81,94,60,87,16,Wing Defence
94,88,61,90,12,Wing Defence
86,85,62,84,18,Wing Defence
88,97,62,82,1,Wing Defence
83,88,68,86,12,Wing Defence
95,96,61,81,13,Wing Defence
97,93,60,90,5,Wing Defence
84,83,63,85,11,Wing Defence
82,91,64,85,15,Wing Defence
87,88,64,81,4,Wing Defence
83,90,62,83,12,Wing Defence
91,85,60,87,10,Wing Defence
84,94,70,90,11,Wing Defence
80,81,62,85,1,Wing Defence
84,89,62,80,10,Wing Defence
84,96,61,80,19,Wing Defence
81,85,69,90,8,Wing Defence
94,99,68,83,17,Wing Defence
80,95,70,86,13,Wing Defence
94,87,69,87,0,Wing Defence
90,93,60,85,15,Wing Defence
96,99,63,81,16,Wing Defence
89,100,65,88,14,Wing Defence
99,89,60,89,8,Wing Defence
81,92,60,82,2,Wing Defence
99,100,69,83,7,Wing Defence
83,90,69,86,2,Wing Defence
91,94,68,80,7,Wing Defence
96,81,64,89,5,Wing Defence
94,84,63,90,20,Wing Defence
87,83,69,90,13,Wing Defence
96,92,69,84,19,Wing Defence
82,99,62,81,12,Wing Defence
87,88,67,87,18,Wing Defence
87,89,68,88,17,Wing Defence
98,96,70,90,6,Wing Defence
85,94,70,88,13,Wing Defence
98,84,67,85,8,Wing Defence
89,88,64,80,17,Wing Defence
93,88,67,88,20,Wing Defence
92,85,64,81,17,Wing Defence
91,100,68,89,0,Wing Defence
81,91,68,80,18,Wing Defence
87,93,61,82,19,Wing Defence
81,88,64,89,15,Wing Defence
84,90,70,85,17,Wing Defence
89,81,63,81,8,Wing Defence
100,89,61,83,7,Wing Defence
95,92,67,80,11,Wing Defence
89,88,64,82,12,Wing Defence
82,86,67,84,16,Wing Defence
84,98,60,85,15,Wing Defence
88,88,66,83,2,Wing Defence
86,87,60,90,19,Wing Defence
94,91,68,89,12,Wing Defence
84,95,68,81,13,Wing Defence
91,87,67,90,7,Wing Defence
80,100,60,84,0,Wing Defence
94,98,67,80,19,Wing Defence
94,90,66,81,1,Wing Defence
97,92,62,83,19,Wing Defence
95,85,70,87,3,Wing Defence
80,97,64,89,15,Wing Defence
88,92,62,88,9,Wing Defence
99,81,60,88,18,Wing Defence
99,82,70,84,13,Wing Defence
93,81,69,87,9,Wing Defence
95,90,67,84,19,Wing Defence
95,88,67,81,20,Wing Defence
86,89,68,86,8,Wing Defence
99,97,65,86,20,Wing Defence
84,97,63,88,15,Wing Defence
81,81,62,87,14,Wing Defence
89,87,69,85,2,Wing Defence
93,81,64,89,12,Wing Defence
86,94,60,80,3,Wing Defence
81,99,64,84,13,Wing Defence
81,97,64,82,1,Wing Defence
87,91,63,89,9,Wing Defence
82,87,65,89,15,Wing Defence
99,87,63,88,2,Wing Defence
95,100,68,86,11,Wing Defence
97,89,62,85,6,Wing Defence
92,92,68,80,14,Wing Defence
87,82,70,87,10,Wing Defence
82,95,60,85,16,Wing Defence
95,82,62,89,17,Wing Defence
82,91,63,90,12,Wing Defence
98,95,65,87,12,Wing Defence
97,93,65,81,0,Wing Defence
94,100,60,86,8,Wing Defence
94,95,62,80,13,Wing Defence
95,81,70,86,16,Wing Defence
86,80,61,82,19,Wing Defence
88,85,70,87,16,Wing Defence
98,90,66,88,20,Wing Defence
87,96,68,87,18,Wing Defence
81,86,62,88,5,Wing Defence
80,92,66,81,6,Wing Defence
97,82,68,84,11,Wing Defence
89,96,66,85,14,Wing Defence
82,88,62,82,14,Wing Defence
96,97,66,83,14,Wing Defence
86,97,67,86,16,Wing Defence
88,80,67,83,5,Wing Defence
83,88,70,80,4,Wing Defence
100,92,61,88,2,Wing Defence
89,99,70,85,7,Wing Defence
97,88,66,88,6,Wing Defence
87,98,70,88,12,Wing Defence
94,93,68,86,13,Wing Defence
85,99,63,88,20,Wing Defence
98,89,63,84,9,Wing Defence
84,93,62,90,6,Wing Defence
94,95,65,90,14,Wing Defence
91,88,67,82,1,Wing Defence
81,94,66,82,11,Wing Defence
92,85,66,87,19,Wing Defence
100,84,60,82,16,Wing Defence
80,83,70,82,15,Wing Defence
97,94,68,86,6,Wing Defence
95,100,66,84,20,Wing Defence
91,93,69,85,12,Wing Defence
87,88,70,86,6,Wing Defence
97,88,67,81,8,Wing Defence
87,95,64,83,1,Wing Defence
92,97,63,87,8,Wing Defence
83,92,60,82,1,Wing Defence
94,85,62,87,9,Wing Defence
82,89,68,86,6,Wing Defence
100,91,67,90,0,Wing Defence
80,96,67,87,5,Wing Defence
85,81,67,88,16,Wing Defence
86,97,62,88,6,Wing Defence
86,88,70,82,3,Wing Defence
99,92,63,85,16,Wing Defence
94,98,61,81,2,Wing Defence
91,97,65,80,19,Wing Defence
100,92,69,82,2,Wing Defence
97,86,66,82,8,Wing Defence
83,97,65,87,3,Wing Defence
100,87,61,83,19,Wing Defence
85,83,70,89,15,Wing Defence
81,85,63,85,1,Wing Defence
91,83,60,84,4,Wing Defence
84,83,62,82,20,Wing Defence
98,88,70,83,7,Wing Defence
80,91,62,83,10,Wing Defence
96,84,67,83,17,Wing Defence
90,85,69,81,6,Wing Defence
91,81,61,80,14,Wing Defence
86,91,61,81,5,Wing Defence
82,89,61,88,15,Wing Defence
96,100,65,88,4,Wing Defence
88,91,60,87,15,Wing Defence
80,100,60,83,10,Wing Defence
86,93,67,80,5,Wing Defence
99,85,66,84,5,Wing Defence
96,90,60,88,2,Wing Defence
93,84,64,90,8,Wing Defence
94,81,67,83,0,Wing Defence
99,95,62,85,17,Wing Defence
92,83,62,81,3,Wing Defence
100,80,66,81,10,Wing Defence
92,81,69,82,15,Wing Defence
86,93,62,84,19,Wing Defence
84,93,62,86,3,Wing Defence
92,97,68,80,7,Wing Defence
99,89,60,83,18,Wing Defence
86,85,69,83,12,Wing Defence
100,89,70,82,1,Wing Defence
98,95,61,81,14,Wing Defence
84,90,67,83,9,Wing Defence
80,85,66,88,1,Wing Defence
98,94,65,86,20,Wing Defence
85,82,62,80,20,Wing Defence
80,87,63,83,11,Wing Defence
81,91,65,82,15,Wing Defence
87,100,60,88,19,Wing Defence
92,84,60,88,12,Wing Defence
100,92,61,88,4,Wing Defence
99,84,68,89,8,Wing Defence
82,80,65,84,15,Wing Defence
81,89,60,87,2,Wing Defence
100,91,70,80,2,Wing Defence
88,89,62,86,10,Wing Defence
97,82,65,82,8,Wing Defence
95,89,64,87,1,Wing Defence
90,87,70,83,2,Wing Defence
90,95,60,82,13,Wing Defence
91,91,67,86,18,Wing Defence
98,94,63,90,4,Wing Defence
90,81,66,89,4,Wing Defence
81,100,64,86,8,Wing Defence
81,100,66,90,0,Wing Defence
95,89,64,86,9,Wing Defence
93,90,70,86,11,Wing Defence
98,81,68,83,9,Wing Defence
95,89,70,81,1,Wing Defence
82,85,69,82,19,Wing Defence
96,96,65,86,3,Wing Defence
80,80,62,80,0,Wing Defence
89,99,62,82,0,Wing Defence
89,81,60,89,13,Wing Defence
85,86,61,84,17,Wing Defence
85,89,60,87,3,Wing Defence
93,96,67,87,13,Wing Defence
89,81,61,87,20,Wing Defence
84,94,67,89,1,Wing Defence
94,83,67,86,19,Wing Defence
81,99,65,89,8,Wing Defence
83,84,67,85,1,Wing Defence
88,85,63,83,0,Wing Defence
90,96,62,85,3,Wing Defence
100,97,61,81,5,Wing Defence
95,83,66,85,7,Wing Defence
84,96,65,86,20,Wing Defence
83,93,70,84,10,Wing Defence
94,98,62,82,10,Wing Defence
92,82,65,90,8,Wing Defence
97,97,61,83,12,Wing Defence
86,91,63,87,10,Wing Defence
95,92,65,90,18,Wing Defence
89,95,66,87,3,Wing Defence
88,80,68,81,12,Wing Defence
84,96,64,88,18,Wing Defence
97,99,60,84,3,Wing Defence
100,89,61,80,16,Wing Defence
94,82,61,84,10,Wing Defence
95,83,60,86,2,Wing Defence
94,89,68,83,19,Wing Defence
83,82,62,80,15,Wing Defence
93,100,68,89,13,Wing Defence
80,91,64,82,4,Wing Defence
90,86,65,88,17,Wing Defence
84,100,65,80,0,Wing Defence
89,93,64,82,18,Wing Defence
83,96,66,81,3,Wing Defence
82,87,67,84,15,Wing Defence
92,98,67,89,10,Wing Defence
89,98,62,88,1,Wing Defence
85,97,60,89,6,Wing Defence
93,93,69,82,14,Wing Defence
92,100,61,90,12,Wing Defence
81,96,68,83,7,Wing Defence
87,82,68,89,2,Wing Defence
88,92,61,88,10,Wing Defence
99,92,61,82,18,Wing Defence
89,95,61,90,2,Wing Defence
97,100,64,89,10,Wing Defence
88,96,64,87,7,Wing Defence
83,93,62,81,13,Wing Defence
87,81,69,89,18,Wing Defence
89,90,63,88,17,Wing Defence
100,80,65,86,18,Wing Defence
87,85,66,82,19,Wing Defence
89,87,64,80,2,Wing Defence
90,90,68,85,19,Wing Defence
84,92,64,83,5,Wing Defence
89,86,67,87,16,Wing Defence
82,95,60,88,5,Wing Defence
84,98,63,83,19,Wing Defence
86,86,67,89,4,Wing Defence
84,81,62,90,6,Wing Defence
94,86,65,81,2,Wing Defence
89,89,65,89,15,Wing Defence
92,93,66,81,0,Wing Defence
89,91,61,90,18,Wing Defence
85,83,61,88,2,Wing Defence
80,84,60,90,17,Wing Defence
90,82,61,88,12,Wing Defence
92,85,65,88,5,Wing Defence
84,98,62,85,10,Wing Defence
98,81,70,84,2,Wing Defence
95,80,62,84,6,Wing Defence
90,82,64,87,10,Wing Defence
95,85,64,86,14,Wing Defence
96,93,66,90,20,Wing Defence
98,87,70,87,16,Wing Defence
93,94,70,86,14,Wing Defence
85,93,60,82,10,Wing Defence
85,91,65,88,12,Wing Defence
80,87,63,87,3,Wing Defence
98,87,70,89,18,Wing Defence
84,81,66,86,5,Wing Defence
90,82,63,83,12,Wing Defence
88,96,63,87,7,Wing Defence
93,94,70,85,1,Wing Defence
88,85,67,86,3,Wing Defence
93,94,68,87,20,Wing Defence
85,81,65,85,7,Wing Defence
100,97,62,86,17,Wing Defence
97,83,60,82,5,Wing Defence
89,99,62,81,1,Wing Defence
89,95,66,80,19,Wing Defence
85,92,66,82,6,Wing Defence
98,89,66,82,8,Wing Defence
98,81,66,80,1,Wing Defence
81,86,67,88,7,Wing Defence
96,88,61,87,7,Wing Defence
89,100,64,84,17,Wing Defence
99,82,61,81,20,Wing Defence
97,96,62,87,11,Wing Defence
93,88,60,90,18,Wing Defence
98,92,66,86,6,Wing Defence
82,95,61,90,12,Wing Defence
97,85,70,87,15,Wing Defence
89,84,61,84,10,Wing Defence
90,94,64,83,9,Wing Defence
92,99,67,89,18,Wing Defence
87,98,64,82,4,Wing Defence
98,97,62,80,13,Wing Defence
100,87,65,87,10,Wing Defence
95,97,70,90,2,Wing Defence
94,100,62,82,6,Wing Defence
95,85,62,80,14,Wing Defence
84,85,62,90,17,Wing Defence
93,80,64,87,15,Wing Defence
93,99,70,88,10,Wing Defence
80,83,69,80,20,Wing Defence
85,85,62,90,14,Wing Defence
100,91,61,87,20,Wing Defence
94,80,68,85,3,Wing Defence
82,95,62,89,10,Wing Defence
84,98,62,86,4,Wing Defence
84,87,62,84,19,Wing Defence
